
C:\Users\ops\Desktop\mjng>c:\tools\ke5fx\gpib\satrace 18 -t -header -lf -scpi 
instrument_model Hewlett-Packard, E4407B, SG45103097, A.14.06
start_freq_Hz 1000000.000000
stop_freq_Hz 60000000.000000
source_trace_points 401
reference_level_dBm 0.000000
n_vertical_divisions 10
dB_per_division 10
bw 3khz

trace_num 0
acquisition_time Thu May 08 00:13:14 2014

trace_data
1073566.084788,-80.202000
1220698.254364,-81.028000
1367830.423940,-83.396000
1514962.593516,-83.891000
1662094.763092,-83.718000
1809226.932668,-84.837000
1956359.102244,-85.048000
2103491.271820,-85.253000
2250623.441397,-82.419000
2397755.610973,-85.255000
2544887.780549,-85.271000
2692019.950125,-82.910000
2839152.119701,-84.069000
2986284.289277,-84.825000
3133416.458853,-83.425000
3280548.628429,-83.316000
3427680.798005,-84.393000
3574812.967581,-84.404000
3721945.137157,-84.382000
3869077.306733,-81.541000
4016209.476309,-80.171000
4163341.645885,-82.353000
4310473.815461,-76.409000
4457605.985037,-84.624000
4604738.154613,-84.081000
4751870.324190,-82.633000
4899002.493766,-65.267000
5046134.663342,-74.340000
5193266.832918,-81.853000
5340399.002494,-84.067000
5487531.172070,-83.123000
5634663.341646,-82.516000
5781795.511222,-83.021000
5928927.680798,-83.881000
6076059.850374,-84.803000
6223192.019950,-83.896000
6370324.189526,-80.158000
6517456.359102,-69.584000
6664588.528678,-83.204000
6811720.698254,-83.113000
6958852.867830,-82.890000
7105985.037406,-85.013000
7253117.206983,-83.566000
7400249.376559,-82.238000
7547381.546135,-60.024000
7694513.715711,-80.698000
7841645.885287,-82.219000
7988778.054863,-80.524000
8135910.224439,-81.657000
8283042.394015,-81.027000
8430174.563591,-80.434000
8577306.733167,-70.773000
8724438.902743,-79.783000
8871571.072319,-79.192000
9018703.241895,-77.900000
9165835.411471,-81.727000
9312967.581047,-80.581000
9460099.750623,-78.391000
9607231.920200,-73.202000
9754364.089776,-73.375000
9901496.259352,-77.856000
10048628.428928,-66.355000
10195760.598504,-78.243000
10342892.768080,-76.975000
10490024.937656,-78.782000
10637157.107232,-81.336000
10784289.276808,-73.419000
10931421.446384,-76.465000
11078553.615960,-78.497000
11225685.785536,-81.643000
