
C:\Users\ops\Desktop\mjng>c:\tools\ke5fx\gpib\satrace 18 -t -header -lf -scpi 
instrument_model Hewlett-Packard, E4407B, SG45103097, A.14.06
start_freq_Hz 1000000.000000
stop_freq_Hz 60000000.000000
source_trace_points 401
reference_level_dBm 0.000000
n_vertical_divisions 10
dB_per_division 10
res_bw 1000
vid_bw 1000

trace_num 0
acquisition_time Wed May 07 23:36:03 2014

trace_data
1073566.084788,-87.271000
1220698.254364,-86.755000
1367830.423940,-87.001000
1514962.593516,-86.992000
1662094.763092,-87.279000
1809226.932668,-86.541000
1956359.102244,-86.286000
2103491.271820,-87.004000
2250623.441397,-86.543000
2397755.610973,-84.924000
2544887.780549,-86.541000
2692019.950125,-87.021000
2839152.119701,-86.036000
2986284.289277,-81.820000
3133416.458853,-83.031000
3280548.628429,-82.080000
3427680.798005,-82.493000
3574812.967581,-86.538000
3721945.137157,-84.082000
3869077.306733,-86.276000
4016209.476309,-85.368000
4163341.645885,-86.036000
4310473.815461,-86.521000
4457605.985037,-86.778000
4604738.154613,-86.518000
4751870.324190,-87.021000
4899002.493766,-87.004000
5046134.663342,-87.304000
5193266.832918,-87.288000
5340399.002494,-86.538000
5487531.172070,-87.296000
5634663.341646,-87.016000
5781795.511222,-86.540000
5928927.680798,-86.758000
6076059.850374,-86.993000
6223192.019950,-86.290000
6370324.189526,-86.770000
6517456.359102,-86.271000
6664588.528678,-86.514000
6811720.698254,-87.010000
6958852.867830,-86.523000
7105985.037406,-86.263000
7253117.206983,-86.735000
7400249.376559,-86.507000
7547381.546135,-86.507000
7694513.715711,-86.730000
7841645.885287,-86.016000
7988778.054863,-86.739000
8135910.224439,-86.022000
8283042.394015,-86.727000
8430174.563591,-86.481000
8577306.733167,-86.721000
8724438.902743,-86.716000
8871571.072319,-86.746000
9018703.241895,-86.480000
9165835.411471,-86.481000
9312967.581047,-86.710000
9460099.750623,-86.488000
9607231.920200,-86.243000
9754364.089776,-85.987000
9901496.259352,-86.709000
10048628.428928,-86.705000
10195760.598504,-86.486000
10342892.768080,-86.237000
10490024.937656,-86.719000
10637157.107232,-85.750000
10784289.276808,-86.475000
10931421.446384,-86.716000
11078553.615960,-86.474000
11225685.785536,-86.465000
11372817.955112,-85.967000
11519950.124688,-86.955000
11667082.294264,-86.947000
11814214.463840,-86.465000
11961346.633416,-86.723000
12108478.802993,-86.222000
12255610.972569,-86.463000
12402743.142145,-86.691000
12549875.311721,-86.222000
12697007.481297,-86.232000
12844139.650873,-85.088000
12991271.820449,-85.733000
13138403.990025,-85.731000
13285536.159601,-86.933000
13432668.329177,-86.711000
13579800.498753,-86.200000
13726932.668329,-85.284000
13874064.837905,-85.719000
14021197.007481,-85.713000
14168329.177057,-86.209000
14315461.346633,-85.962000
14462593.516209,-85.712000
14609725.685786,-85.718000
14756857.855362,-82.793000
14903990.024938,-56.876000
15051122.194514,-2.429000
15198254.364090,-80.009000
15345386.533666,-85.298000
15492518.703242,-85.728000
15639650.872818,-85.512000
15786783.042394,-85.296000
15933915.211970,-86.214000
16081047.381546,-85.972000
16228179.551122,-86.704000
16375311.720698,-85.707000
16522443.890274,-86.443000
16669576.059850,-86.916000
16816708.229426,-85.949000
16963840.399003,-85.710000
17110972.568579,-86.213000
17258104.738155,-86.915000
17405236.907731,-86.209000
17552369.077307,-86.448000
17699501.246883,-86.915000
17846633.416459,-86.439000
17993765.586035,-86.925000
18140897.755611,-86.669000
18288029.925187,-86.185000
18435162.094763,-85.949000
18582294.264339,-86.671000
18729426.433915,-86.441000
18876558.603491,-86.922000
19023690.773067,-86.425000
19170822.942643,-86.194000
19317955.112219,-86.201000
19465087.281796,-86.431000
19612219.451372,-86.689000
19759351.620948,-84.828000
19906483.790524,-86.672000
20053615.960100,-85.958000
20200748.129676,-86.417000
20347880.299252,-86.916000
20495012.468828,-86.672000
20642144.638404,-86.659000
20789276.807980,-85.481000
20936408.977556,-86.661000
21083541.147132,-85.254000
21230673.316708,-86.919000
21377805.486284,-86.921000
21524937.655860,-86.666000
21672069.825436,-86.655000
21819201.995012,-87.188000
21966334.164589,-86.666000
22113466.334165,-85.690000
22260598.503741,-86.908000
22407730.673317,-85.947000
22554862.842893,-86.422000
22701995.012469,-86.913000
22849127.182045,-86.407000
22996259.351621,-86.408000
23143391.521197,-86.907000
23290523.690773,-87.191000
23437655.860349,-86.892000
23584788.029925,-86.420000
23731920.199501,-85.941000
23879052.369077,-86.906000
24026184.538653,-86.427000
