
C:\Users\ops\Desktop\mjng>c:\tools\ke5fx\gpib\satrace 18 -t -header -lf -scpi 
instrument_model Hewlett-Packard, E4407B, SG45103097, A.14.06
start_freq_Hz 1000000.000000
stop_freq_Hz 60000000.000000
source_trace_points 401
reference_level_dBm -70.000000
n_vertical_divisions 10
dB_per_division 10

trace_num 0
acquisition_time Wed May 07 23:41:00 2014

trace_data
1073566.084788,-103.623000
1220698.254364,-102.022000
1367830.423940,-99.363000
1514962.593516,-89.552000
1662094.763092,-88.727000
1809226.932668,-86.531000
1956359.102244,-86.615000
2103491.271820,-89.365000
2250623.441397,-87.687000
2397755.610973,-91.002000
2544887.780549,-89.729000
2692019.950125,-88.458000
2839152.119701,-90.619000
2986284.289277,-83.648000
3133416.458853,-82.064000
3280548.628429,-84.401000
3427680.798005,-80.749000
3574812.967581,-86.305000
3721945.137157,-90.421000
3869077.306733,-86.005000
4016209.476309,-85.494000
4163341.645885,-90.541000
4310473.815461,-87.484000
4457605.985037,-93.401000
4604738.154613,-91.263000
4751870.324190,-94.797000
4899002.493766,-94.021000
5046134.663342,-96.564000
5193266.832918,-90.130000
5340399.002494,-95.636000
5487531.172070,-92.945000
5634663.341646,-96.099000
5781795.511222,-97.714000
5928927.680798,-99.641000
6076059.850374,-99.167000
6223192.019950,-98.431000
6370324.189526,-98.738000
6517456.359102,-99.433000
6664588.528678,-98.095000
6811720.698254,-96.403000
6958852.867830,-98.165000
7105985.037406,-97.975000
7253117.206983,-98.116000
7400249.376559,-98.229000
7547381.546135,-97.273000
7694513.715711,-97.433000
7841645.885287,-95.768000
7988778.054863,-96.698000
8135910.224439,-96.281000
8283042.394015,-95.894000
8430174.563591,-96.020000
8577306.733167,-95.706000
8724438.902743,-95.479000
8871571.072319,-94.982000
9018703.241895,-95.361000
9165835.411471,-95.751000
9312967.581047,-95.738000
9460099.750623,-95.348000
9607231.920200,-94.874000
9754364.089776,-93.720000
9901496.259352,-94.389000
10048628.428928,-93.566000
10195760.598504,-94.716000
10342892.768080,-94.918000
10490024.937656,-95.793000
10637157.107232,-94.588000
10784289.276808,-92.904000
10931421.446384,-93.937000
11078553.615960,-94.349000
11225685.785536,-94.284000
11372817.955112,-94.538000
11519950.124688,-93.539000
11667082.294264,-94.002000
11814214.463840,-93.479000
11961346.633416,-93.188000
12108478.802993,-94.381000
12255610.972569,-93.892000
12402743.142145,-93.803000
12549875.311721,-92.567000
12697007.481297,-93.316000
12844139.650873,-93.362000
12991271.820449,-92.725000
